client_id,client_name,full_text
2331,Константин,"Константин: Размер обуви 43 надо на левую ногу
Анна: Здравствуйте!
Анна: Что именно необходимо?"
2330,Ек,"Ек: 🙂
Виктория: Здравствуйте. Какой у Вас вопрос?"
2328,Виолетта,"Виолетта: Здравствуйте
Виолетта: ДЕТСКИЕ ОРТОПЕДИЧЕСКИЕ САНДАЛИИ ФУТМАСТЕР АФИНА, БЕЛЫЙ
Виолетта: данная модель в Гомеле в каком размере есть ?
Анна: Здравствуйте!
Анна: К сожалению, данной модели в салоне Гомеля нет
Виолетта: Здравствуйте, в красном цвете тоже нет ?
Виолетта: что есть в Гомеле на 17 см стельку ?
Виктория: Здравствуйте. Есть следующие варианты: https://www.ortos.by/catalog/ortopedicheskaya-obuv/detskaya/detskie-ortopedicheskie-sandalii-s-vysokim-bertsem-ortmann-kids-sven-37452/?offer=39193, https://www.ortos.by/catalog/ortopedicheskaya-obuv/detskaya/detskie-ortopedicheskie-sandalii-s-vysokim-bertsem-ortmann-kids-sven-37448/?offer=39181, https://www.ortos.by/catalog/ortopedicheskaya-obuv/detskaya/detskie-ortopedicheskie-sandalii-s-vysokim-bertsem-ortmann-kids-sven/?offer=39171,
Виктория: Если подберете модель, то можем забронировать на Ваше имя в салоне в Гомеле.
Виолетта: А с салона в Минске вы можете привезти в Гомельский салон ?
Виолетта: ДЕТСКИЕ ОРТОПЕДИЧЕСКИЕ САНДАЛИИ ФУТМАСТЕР АФИНА, КРАСНЫЙ
Эта модель 27 размер сколько см по стельке ?
Виктория: Добрый день. Перемещение между салонами не осуществляем. Можем предложить доставку, но она без возможности примерки товара.
Виолетта: ДЕТСКИЕ ОРТОПЕДИЧЕСКИЕ САНДАЛИИ ФУТМАСТЕР АФИНА, КРАСНЫЙ
Виолетта: 27 размер сколько см по стельке ?
Виктория: 18 см. Обувь без ортопедической выкладки (без супинатора). Если врач рекомендовал ортопедическую стельку, то ее нужно будет дополнительно приобретать.
Виолетта: На 16 см стопа какой размер лучше взять ?
Виктория: Возможно 25 или 26 размер. Но 25-го размера нет в наличии по всей сети."
2329,Наталья,Наталья: Добрый вечер сделала заказ но может не правильно указала размер
2327,Наталья,"Наталья: Необходим корсет пояснично крестцовый, диагноз компрессионный перелом позвонка.
Наталья: Как подобрать корсет.
Виктория: Здравствуйте, Вам подойдет корсет сильной степени фиксации https://www.ortos.by/catalog/ortopedicheskie-izdeliya/izdeliya-dlya-fiksatsii-pozvonochnika/korsety-poyasnichno-kresttsovye/korset-ortopedicheskiy-poyasnichno-kresttsovyy-usilennyy-orlett/?offer=40174. Замеряйте окружность талии и бедер, а мы поможем с подбором размера.
Наталья: Талия 115, бедра 125,
Виктория: А какой рост?
Наталья: 173 рост, нужна доставка.
Анна: Оставьте Ваш контактный номер телефона. Завтра с Вами свяжется сотрудник и согласует условия доставки.
Анна: Есть черный и бежевый цвет
Анна: Вам какой отложить?
Наталья: Цвет не имеет значения, тел +375447765688, Наталия ивановна
Анна: Хорошо. Ожидайте завтра звонка нашего сотрудника.
Наталья: спасибо!"
2325,Ольга,"Ольга: Здравствуйте, подскажите пожалуйста ортез на коленный сустав для полных есть?
Виктория: Здравствуйте. Какой степени фиксации нужен ортез? Что с коленом?
Ольга: Надрыв мениска и крестообразной связки
Виктория: Можно рассмотреть следующие варианты: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/nakolennik-elastichnyy-s-silikonovym-koltsom-i-spiralnymi-rebrami-orlett-genuflex/?offer=40294, подбирается по окружности середины бедра.  https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/ortez-na-kolennyy-sustav-bauerfeind-genutrain-8/?offer=40116, подбирается по окружности голени и бедра. Замеряйте своё бедро, а мы поможем с подбором размера.
Ольга: 65 см
Анна: Подскажите, мы могли бы перейти для общения в вайбер?
Ольга: Да, вайбер 80447569305"
2324,Wiktir,"Wiktir: Добрый день. Где в Минске купить пояснично-крестцовый корсет LSS 114?
Виктория: Добрый день! Чтобы сориентировать Вас по наличию нужного размера нужно замерять окружность талии и бедер. Если есть возможность, то измеряйтесь, а мы поможем с подбором размера."
2323,Александр,"Александр: Добрый день. Нужно приспособление для уменьшения нагрузки на коленный сустав.
Виктория: Доброе утро! Рассмотрите следующие варианты: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/nakolennik-elastichnyy-s-metallicheskimi-pruzhinami-orlett/?offer=40314, https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/nakolennik-elastichnyy-s-silikonovym-koltsom-i-spiralnymi-rebrami-orlett-genuflex/?offer=40294, https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/ortez-na-kolennyy-sustav-bauerfeind-genutrain-8/?offer=40116 Если что-то заинтересует, поможем подобрать размер.
Александр: Хорошо, я посмотрю
Виктория: ❤️"
2322,Ольга,"Ольга: Добрый день. Хочу сделать заказ на сайте. Раньше покупала ваши товары в офлайн магазине и у меня есть карта клиента, но это было давно. Могу ли я ей воспользоваться для получения скидки?
Виктория: Добрый день. Карта у Вас с какой скидкой? На какую фамилию оформляли?
Ольга: Она у меня бумажная, сейчас на 3 покупку 5% скидка, фамилию не помню или Бабич или Бабына
Виктория: При оформлении заказа, напишите в комментарии, что у Вас есть карта клиента на скидку 5%.
Ольга: Спасибо."
2321,Client 2321,"Client 2321: Добрый , сегодня работают магазины?
Анна: Здравствуйте! Да, все магазины работают."
2320,+375295658204,"+375295658204: Здравствуйте. Подскажите, пожалуйста ,существует ли возможность заказать стельки optio arch 39-го размера?
Анна: Здравствуйте! К сожалению, продукция OPTIO у нас на остатках. Привоз не планируется.
Анна: Можем подобрать Вам стельки другой фирмы.
Анна: https://www.ortos.by/catalog/ortopedicheskie-stelki/"
2319,Client 2319,"Client 2319: Добрый день
Виктория: Здравствуйте, какой вопрос Вас интересует?
Client 2319: Подскажите, пожалуйста, до которого часа сегодня работают магазины?
Client 2319: В частности интересует по адресу (г. Минск, пр-т Дзержинского, 122)
Client 2319: И есть ли там в наличии Балансировочный диск KINERAPY Balance Disk
Виктория: Салоны работают сегодня до 17.00. Балансировочный диск KINERAPY Balance Disk есть в наличии в этом салоне. Можем забронировать его на Ваше имя.
Client 2319: Забронируйте, пожалуйста на имя Дмитрий
Виктория: Оставьте, пожалуйста, контактный номер телефона для оформления брони
Client 2319: +375447511142
Виктория: Товар на Ваше имя отложен. В салоне скажите, что бронировали на имя Дмитрий. Спасибо за заказ)
Client 2319: спасибо"
2318,Client 2318,"Client 2318: Здравствуйте
Виктория: Доброе утро. Какой у Вас вопрос?
Client 2318: Хотел бы уточнить по наличию подушки
Client 2318: https://www.ortos.by/catalog/ortopedicheskie-podushki-i-matrasy/ortopedicheskie-i-anatomicheskie-podushki/podushka-trelax-respecta-for-man-p05/?offer=42566
Виктория: Вас интересует наличием в определенном салоне?
Client 2318: Где можно полежать на ней
Client 2318: До которого часа работают ?
Client 2318: Если можно забронировать на имя Евгений. Сегодня модно будет полежать на кровати?
Виктория: Не могли бы Вы оставить свой номер телефона для оформления брони?
Client 2318: +375447168067
Client 2318: Можно ещё посмотреть модель anatomic help миконос l?
Виктория: Только что связались с салоном, к сожалению, подушки TRELAX Respecta for man П05 нет в наличии, пересорт товара. Можно рассмотреть такой вариант: https://www.ortos.by/catalog/ortopedicheskie-podushki-i-matrasy/ortopedicheskie-i-anatomicheskie-podushki/podushka-trelax-sola-for-man-p30/?offer=42568.  А anatomic help миконос l есть в наличии.
Client 2318: А есть на Притыцкого?
Виктория: Да, на Притыцкого есть обе эти подушки.
Client 2318: А какие отличия между подушками trelax respecta П05 и for men?
Виктория: У Respecta for man есть дополнительный вкладыш, который позволяет индивидуально регулировать высоту подушки под рост и ширину плеч, обеспечивая максимально комфортное положение головы и шеи во время сна, что особенно актуально для широкоплечих мужчин среднего и крупного телосложений.
Client 2318: Наполнитель такой же ?
Виктория: Да, по наполнителю они не отличаются.
Client 2318: А какая жесткость?
Виктория: Жесткость не указывается. Достаточно комфортная. Подушка подстраивается под особую анатомию каждого человека и обеспечивает необходимую ортопедическую поддержку.
Client 2318: Скидка может действует?
Client 2318: Забронируйте подушки пожалуйста.
Виктория: Если у Вас есть наша карта клиента, то до конца декабря по ней предоставляется дополнительная скидка 5%.
Client 2318: Вы забронировали эти подушки? Можно ещё забронировать третью подушку trelax respecta П05
Виктория: Да две подушки отложены. Какой размер одежды вы носите, т.к. TRELAX Respecta П05 подбирается по размеру
Client 2318: 48-50
Виктория: По размеру одежды Вам подойдет размер М, но в салоне на Притыцкого нет этого размера.
Client 2318: А где есть И?
Client 2318: М?
Виктория: Все эти 3 подушки числятся в салонах на Гикало, 1, Руссиянова, 4, Филимонова, 55,к.3 и ТЦ Замок, пр-т Победителей, 65"
2317,Маргарита,"Маргарита: Здравствуйте! Мне оформили доставку Автолайт. Пришло сообщение, что выдача по паспорту или по водительскому. Я не смогу принять заказ, заранее об этом говорила, так как с 9 до 18 не могу ждать доставку
Маргарита: Заказ планировала оставить консьержу
Виктория: Доброе утро! Подскажите, на какую фамилию оформляли доставку?"
2316,Геннадий,"Геннадий: Здравствуйте, подскажите пожалуйста, у жены плоскостопия 1 степени и работа связана с постоянном ходьбой/нахождении на одном месте стоя. Какие ортопедические стельки вы можете порекомендовать мне и какова их стоимость. Спасибо
Анна: Здравствуйте!
Анна: Могу предложить следующие варианты стелек:
Анна: https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-stelki-ortmann-supra/?offer=39766
Анна: https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-karkasnye-stelki-ortmann-favora/?offer=39740
Геннадий: Спасибо за консультацию
Анна: Также, можно обратиться в любой салон ОРТОС и пройти бесплатное компьютерное сканирование стоп. На основании сканипрования можно увидеть, как распределяется нагрузка на стопы, какие зоны необходимо скорректировать и подобрать стельки.
Геннадий: Понятно, спасибо"
2315,Ангелина,"Ангелина: Добрый день!
Как выбрать компрессионные чулки или гольфы?
Виктория: Добрый день. С какой целью подбираете, были ли у врача?
Ангелина: Для путешествия, для перелета. У врача не была
Виктория: В наших салонах представлен вариант компрессионных гольф для путешествий, Sigvaris Traveno, производство Швейцария. Подбираются по размеру ног.
Ангелина: а какие чулки посоветуете?
Виктория: Из чулок для путешествия подойдут чулки с открытым носом первого класса компрессии Venoteks Medica, производитель Германия."
2314,Сергей,"Сергей: Доброе,где можно приобрести чулки ,гольфы?
Виктория: Здравствуйте!
Какой класс компрессии необходим?"
2313,Client 2313,"Client 2313: Здравствуйте, где можно посмотреть туфли артопедические мужские 44размер, и они идут размер в размер?
Виктория: Здравствуйте!
На какой сезон рассматриваете?"
2312,Client 2312,"Client 2312: Здравствуйте
Client 2312: Интересует подушка trelax sola for man
Client 2312: В каком салоне есть в наличии?
Анна: Добрый день, данная подушка по Минску будет в наличии во всех наших салонах."
2311,Client 2311,"Client 2311: Добрый день.
Client 2311: Интересуют компрессионные чулки, класс 2 на мужчину.
Client 2311: Подскажите,  пожалуйста,  смотрю с размерами есть 1, 2
Client 2311: 2 на рост до 182 см, если правильно помню. А если человек выше. Существует 3, на рост выше 182 см?
Анна: Здравствуйте!
Анна: На рост мужчины выше 182 см нужно рассматривать производителя Sigvaris.
Анна: https://www.ortos.by/catalog/meditsinskiy-kompressionnyy-trikotazh/chulki/2-klass-kompressii/kompressionnye-chulki-plotnye-s-otkrytym-noskom-sigvaris-essential-classical-2kk/?offer=40996
Анна: Длина long
Client 2311: Спасибо,  понятно. Буду смотреть.
Анна: Пожалуйста! Если возникнут вопросы - пишите."
2309,Юля,"Юля: Здравствуйте можно аннулировать заказ?
Юля: Заказ номер 18378
Анна: Здравствуйте! На какое имя и фамилию оформлен заказ?"
2310,Лейла,"Лейла: Здравствуйте
Лейла: По каким адресам у вас есть в наличии ортопедическая обувь детям?
Анна: Здравствуйте! Можно подъехать на Гикало, 1."
2308,Илья,"Илья: Приветствую, продаете ли кинезио тейпы по адресу г.Минск, Притыцкого ?
Анна: Добрый день. В салоне Притыцкого кинезио тейпы есть в наличии. Можно оформить доставку.
Илья: А какие тейпы там есть?
Анна: Бежевый, черный, синий, розовый, бежевый-тату, по цене 32,9."
2306,Екатерина,"Екатерина: Здравствуйте  🙏 
Скажите пожалуйста, какой самый большой магазин в Минске ? Посоветуете?  Была на притыцкого, выбора мало что-то ❤️‍🩹
Анна: Здравствуйте!
Анна: А что именно Вы хотели бы приобрести?
Екатерина: Не знаю, мы крестному подарили серитификат и он спрашивает где  😅 есть магазин по больше
Екатерина: Просто где больше выбора, чтобы на месте проконсультироваться и посмотреть
Анна: Гикало, 1"
2307,Андрей,"Андрей: Добрый день. Скажите товары с таким артикулом  (КТ 3-8-5) ещё будут продаваться в Беларуси? нужен размер XL или XXL надо будет мерять у Вас ногу подбирать по месту
Виктория: Здравствуйте.
К сожалению, сеть салонов Ортос больше не сотрудничает с данным поставщиком, товары этого бренда поставляться не будут."
2305,Юлия,"Юлия: Добрый вечер. Можно ли выбрать ортез дистанционно. Что для этого нужно. Как правильно выбрать? Хочу приобрести для мамы. У нее артроз  2й степени левого колена, такой диагноз ставили в прошлом году.
Анна: Здравствуйте!
Анна: Необходимо измерить окружность колена. По этому параметру подберем Вам еобходимый размер.
Анна: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/nakolennik-elastichnyy-s-metallicheskimi-pruzhinami-orlett/?offer=40314"
2304,Client 2304,"Client 2304: Добрый день
подскажите, пжл, на счет стелек при продольном плоскостопии для ребенка - обязательно ли делать на заказ или можно купить то, что есть на сайте?
Виктория: Здравствуйте!
Можем предложить рассмотреть серийные модели: https://www.ortos.by/catalog/ortopedicheskie-stelki/filter/age-is-e402ebb3898a04410c186e576e71200b/apply/"
2303,Валерия,"Валерия: Здравствуйте, чулки sigvaris, на что распространяется гарантия ? У меня стрелка пошла практически сразу , сейчас им 2 месяца ,стрелка все дальше ,зашивала ,и рядом расползается ,чулки стоят не малых денег
Виктория: Здравствуйте.
Гарантия распространяется на технический брак. Уточните, пожалуйста, покупали в салоне или заказывали на доставку?"
2302,Сергей,"Сергей: Добрый день. Вы сегодня работаете?
Виктория: Здравствуйте.
Все салоны работают в обычном режиме.
Сергей: Интересует моночулок компрессионный правый женский.
Виктория: Измеряли какие-либо параметры для подбора?"
310,Client 310,"Client 310: Здравствуйте
Client 310: Здравствуйте
Виктория: Здравствуйте.
Уточните Ваш вопрос.
Client 310: Здравствуйте
Client 310: Работаете
Виктория: Здравствуйте, какой вопрос Вас интересует?
Client 310: Добрый вечер
Client 310: Добрый вечер
Виктория: Здравствуйте.
Уточните Ваш вопрос."
2301,Олег,"Олег: Добрый день. Салон на Притыцкого завтра работает?
Анна: Здравствуйте! Да работает.
Олег: Спасибо
Анна: Пожалуйста!"
2300,Андрей,"Андрей: Здравствуйте
Андрей: Сколько стоит сделать индивидуальные стельки при вальгусной деформации?
Виктория: Здравствуйте!
Стоимость индивидуальных стелек от 350 до 450 руб, срок изготовления - месяц. Для изготовления необходимо предварительно записаться на прием к врачу-ортопеду в салон Ортос по адресу г. Минск, ул. Гикало, 1.
Андрей: Понятно. Хочу отметить запись на прием на 26.12 на 18.00 ( или 18.20). Барановский
Андрей: *отменить
Виктория: Запись отменена.
Андрей: Спасибо!"
2297,Наталия,"Наталия: Добрый вечер. Хочу приобрести Балансировочный диск KINERAPY Balance Disk, за 77 рублей. Подскажите, пожалуйста, идет ли в комплекте с диском насос или его придется докупать дополнительно? Заранее спасибо за ответ.
Виктория: Здравствуйте, Наталья. Насос в комплект с диском не входит. Игольчатый насос можно приобрести отдельно в нашем салоне или через интернет.
Наталия: Спасибо за ответ."
2299,Client 2299,"Client 2299: Добрый день подскажите пожалуйста какой самый большой размер компрессионных Чулков?у мамы обхват бедра 128,есть ли что-то на такие размеры?
Client 2299: Окружность сG 128
Виктория: Здравствуйте! Максимальный обхват бедра у нас 82 см
Client 2299: Спасибо
Виктория: Пожалуйста!"
2298,Client 2298,"Client 2298: Здравствуйте ли
Client 2298: Подскажите пожалуйста интересует подушка ортопедические respekta  П05
Client 2298: Как определить правильный размер подушки?
Виктория: Здравствуйте!
Client 2298: И эта подушка подходит для любого возраста?
Виктория: Размер подушки подбирается по размеру одежды
Client 2298: Есть ли какие либо противопоказания ?
Client 2298: По размеру верхней одежду?
Виктория: По размеру одежды, которую Вы носите
Client 2298: Размер 50-52
Client 2298: Она есть в наличие к доступу при заказе онлайн???
Виктория: Правильная высота валика подбирается по размеру одежды

S (42-44 размер одежды) – 38х60х8(10) см

М (46-54 размер одежды) – 38х60х10(12) см

L (54 и более размер одежды) – 38х60х12(14) см
Виктория: Есть в наличии
Client 2298: Оплата онлайн возможна через вебпей?
Client 2298: Ссылочку можно?
Виктория: Оплата возможна по ЕРИП
Client 2298: Вебпей
Client 2298: Только
Client 2298: Оплата из за рубежа
Client 2298: Картой
Client 2298: Онлайн
Client 2298: На сайте у вас указан webpay
Виктория: Нужно оформить заказ на нашем сайте, через личный кабинет
Виктория: Пройти регистрацию
Client 2298: Ссылочку можно на подушку?так как я вижу её нет в наличие
Виктория: https://www.ortos.by/catalog/ortopedicheskie-podushki-i-matrasy/ortopedicheskie-i-anatomicheskie-podushki/podushka-trelax-respecta-p05-mol/?offer=42572
Client 2298: Так оплатить через webpay можно?
Виктория: https://www.ortos.by/oplata-i-dostavka/
Client 2298: Спасибо
Виктория: Пожалуйста"
2296,Client 2296,"Client 2296: Здравствуйте, подскажите, у вас подбирают стельку?
Виктория: Здравствуйте.
Вы можете обратиться в любой из наших салонов и пройти бесплатную компьютерную диагностику стоп для подбора ортопедических стелек. Пройти сканирование можно без предварительной записи, ежедневно с 9 до 20.
Client 2296: Спасибо"
2294,Дмитрий,"Дмитрий: Здравствуйте, у меня не проходит скидка 10 процентов на магний.
Виктория: Здравствуйте.
Если скидка не привязывается при формировании заказа, менеджер применит ее вручную при согласовании заказа по телефону. Можете разместить заказ без скидки.
Дмитрий: Оу
Дмитрий: Ок"
2295,Виталий,"Виталий: добрый день, у вас есть подарочные сертификаты? Подушку ортопедическую подъехать подобрать. В минске можно?
Виктория: Здравствуйте.
В сети Ортос представлены подарочные сертификаты номиналом 50, 100 и 200 руб.
Можем предложить доставку или самовывоз из салона."
2293,Марина Васильевна Халимендик,"Марина Васильевна Халимендик: Здравствуйте. Подскажите, есть в магазине устройство для надевания компрессионного трикотажа doff n dinner фирмы сигварис - силиконовый круг? И есть доставка в Ростов-на-Дону
Виктория: Добрый день!
Да, есть. Доставка производится только по территории РБ."
2292,Елена,"Елена: Добрый день. Хочу приобрести сапог Баруко размер эль
Анна: Здравствуйте!
Анна: В каком городе хотели бы купить?"
2291,Р,"Р: здравствуйте
Р: мне нужно узнать диаметр штока на моих костылях которые уже у вас приобрели
Р: https://www.ortos.by/catalog/kostyli-trosti-khodunki-opornye/kostyli/kostyl-loktevoy-fdi-opti-comfort-bezhevyy/?offer=42434
Виктория: Здравствуйте.
Внутренний диаметр составляет 2 см.
Р: cпасибо, Виктория"
2288,Client 2288,"Client 2288: Здравствуйте, можно уточнить вы заказ не высылаете бел почтой ?
Анна: Здравствуйте! Мы работаем с курьерской службой Автолайт.
Client 2288: Подскажите пожалуйста, если у ребенка ножка 16,5 см , то лучше взять сандали на 1-1,5 см больше ?
Виктория: Как правило, рекомендуется брать обувь с запасом 0,5 - 1 см.
Client 2288: Подскажите модель Афина белый 17,5 см это какой размер ??
Client 2288: ДЕТСКИЕ ОРТОПЕДИЧЕСКИЕ САНДАЛИИ ФУТМАСТЕР АФИНА, БЕЛЫЙ
Client 2288: Нам нужна пересылка , мы в Салон не можем приехать для примерки
Виктория: Доставка производится курьерской службой Автолайт без предварительной примерки. Если сумма заказа меньше 100 руб, стоимость доставки составит 10 руб. Также обращаем Ваше внимание, что в этой модели отсутствует ортопедическая выкладка, т.е. необходимо будет докупить ортопедическую стельку.
Client 2288: Здравствуйте, у вас в наличии есть стельки для детей с плосковальгусной деформацией стопы ?
Client 2288: Стопа 16 см
Виктория: Здравствуйте.
Указанная длина стопы соответствует 26 размеру. Можем предложить следующие модели:
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-stelki-ortmann-leo/?offer=39633
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-ortopedicheskie-detskie-korrigiruyushchie-beybi-orto-profi/?offer=39567
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/detskie-ortopedicheskie-stelki-ortmann-joy/?offer=39640
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-bauerfeind-globotec-junior/?offer=41441"
2290,Наталья,"Наталья: Здравствуйте, я получила заказ, в нем две левые стельки. Как так получилось?
Наталья: Как заменить?
Наталья: Куда прислать фото? Сюда не получилось
Наталья: Послала на вайбер, жду ответ там
Виктория: Здравствуйте!
Мы сейчас отправим Вам приветствие в вайбере. Направьте, пожалуйста, фото стелек.
Виктория: Получили фото в вайбере. Ожидайте, пожалуйста, ответ специалиста."
2289,виталий,"виталий: добрый день, хочу подарить ортопедическую подушку в подарок 
Но я так понимаю чтобы ее подобрать надо мерять ее, а есть ли у вас сертификаты подарочные?
виталий: для сна
Виктория: Здравствуйте!
В продаже есть подарочные сертификаты номиналом 50, 100 и 200 руб.
Виктория: Да, подушки подбираются по высоте плеча и исходя из того, в каком положении обычно спит человек.
виталий: где можно приобрести их?
виталий: сертификаты?
Виктория: Можем забронировать для Вас в салоне либо отправить доставкой.
виталий: доставка бесплатная? сертификата?
Виктория: Если сумма сертификата от 100 руб и выше - доставка бесплатная.
виталий: а сколько +/- нормальная подушка для сна?
Виктория: В зависимости от модели, в основном от 100 до 250 руб."
2287,Оксана,"Оксана: Добрый день. Подскажите, пожалуйста, у Вас есть в продаже компрессионный рукав плоской вязки 2 класса компрессии?
Анна: Здравствуйте! У нас компрессионные рукава круговой вязки."
2214,Ирина,"Ирина: Хочу купить плечевой бандажRS-129
Виктория: Здравствуйте.
Остался только размер S. Необходимо измерить окружность грудной клетки с одной прижатой рукой.
Ирина: М
Ирина: М
Ирина: М
Анна: Здравствуйте! Уточните Ваш вопрос."
2286,Client 2286,"Client 2286: Здравствуйте..  я видела в каталоге обувь от подвыверта стопы не запомнила как называется и в игре не могу найти ы каталоге. Называется или   ""
Анна: Здравствуйте! У нас в ассортименте лечебно-профилактическая обувь, а Вам необходима лечебная.
Анна: Можем предложить ортез на голеностопный сустав: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-golenostopnogo-sustava/fiksator-golenostopnogo-sustava-s-metallicheskimi-rebrami-orlett/?offer=40022"
2285,Ион,"Ион: Добрый вечер 27 размер детской обуви это сколько см?
Анна: Здравствуйте! 17 см"
2284,Client 2284,"Client 2284: Здравствуйте, подскажите пожалуйста сколько стоит один чулок 2 компрессии для мужчины
Анна: Здравствуйте! Вас интересует моночулок на одну ногу?
Client 2284: Да
Client 2284: Как гольф получается идёт до колена
Анна: https://www.ortos.by/catalog/meditsinskiy-kompressionnyy-trikotazh/chulki/2-klass-kompressii/kompressionnyy-chulok-monochulok-s-otkrytym-noskom-venoteks-medical-2p288-2kk/?offer=41066
Анна: Моночулок идет до бедра
Client 2284: Нет,ни такой
Client 2284: Именно до колена
Анна: Гольфы продаются парой, на обе ноги
Client 2284: Сколько стоят
Анна: https://www.ortos.by/catalog/meditsinskiy-kompressionnyy-trikotazh/golfy/2-klass-kompressii/"
2283,Ринат,"Ринат: добрый день
Ринат: г. Минск, ул. Филимонова, 55, корп. 3, есть в наличии НАКОЛЕННИК ЭЛАСТИЧНЫЙ ORLETT mkn 103 размер L
Ринат: ?
Анна: Здравствуйте.
Да, есть в наличии. Можем забронировать для Вас в данном салоне.
Ринат: а скажите пожалуйста, карта у меня скидочная, а заедет супруга , скидка будет или надо физическая карто чтобы была с ней?
Анна: Если Вы являетесь держателем вип карты, то другому человеку достаточно будет назвать Вашу фамилию/номер телефона в салоне.
Ринат: я не знаю какая это карта))), она зеленая у меня)
Анна: Тогда необходимо предъявить ее в салоне.
Анна: Либо фото карты.
Ринат: фото ей перешлю
Ринат: супер
Ринат: фото с двух сторон, правильно?
Анна: С одной стороны, на которой записи о покупках (дата - подпись).
Ринат: хорошо, спасибо
Ринат: забронируйте пожалуйста на имя Ольга.
Анна: Уточните, пожалуйста, контактный номер телефона для бронирования.
Ринат: +375295980267
Анна: Наколенник забронирован на имя Ольга в салоне по адресу ул. Филимонова, 55 к3. Бронь до 15.12 вкл.
Будем ждать Вас!"
2282,Client 2282,"Client 2282: Здравствуйте
Client 2282: Скажите, пожалуйста, есть ли гольфы/чулки для лечения трофических язв. 1 компрессии
Виктория: Здравствуйте!
Есть только 3 класс компрессии: https://www.ortos.by/catalog/meditsinskiy-kompressionnyy-trikotazh/golfy/3-klass-kompressii/komplekt-dlya-lecheniya-venoznykh-troficheskikh-yazv-sigvaris-ulcer-x-3kk/?offer=40647
Client 2282: Ожидается ли поступление?"
2281,Олег,"Олег: Добрый день! Подскажите, пожалуйста, по вопросу приобретения ортопедических стелек. Возможен ли заказ индивидуальных стелек?
Виктория: Да, мы принимаем заказы на изготовление индивидуальных ортопедических стелек. Прием ведет врач-ортопед в салоне по адресу г. Минск, ул. Гикало, 1. На данный момент идёт запись на декабрь.
Олег: А можно, пожалуйста, мне записаться на декабрь? Какие нужны для этого данные?
Олег: У меня на руках есть все исследовани: рентген стоп под нагрузкой, снимки и заключение ревматолога
Виктория: На какое число Вы хотите записаться? Оставьте свой номер телефона, ФИО, адрес (будет составляться договор с предоплатой 70%). И, подскажите, есть ли у Вас наша карта клиента?
Олег: Желательно на 14-15.12. Мой номер: +375 (33) 3 020 020. ФИО: Иванченко Олег Александрович. Адрес: г. Минск, ул. С. Есенина, д. 55, кв. 88.
Олег: Могу также в любой будний день, но тогда можно вечером, после 18:00.
Олег: Карты клиента нет.
Виктория: Есть на 14.12 на 10 и 11. Есть на 15.12 на 9,10,13,14,15,16,17,18,19. Когда Вам удобнее?
Олег: На 14.12. в 11:00.
Виктория: Вы записаны на 14.12, в 11.00. На вайбер сейчас Вам вышлем информацию как подготовиться к приему.
Олег: Спасибо!"
2280,Наталья,"Наталья: Здравствуйте нужны стельки при плоско-вальгусной детской стопе.
Виктория: Здравствуйте. Можно рассмотреть такие варианты: https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-stelki-ortmann-leo/?offer=39633, https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-ortopedicheskie-detskie-korrigiruyushchie-beybi-orto-profi/?offer=39567, https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-bauerfeind-globotec-junior/?offer=41441"
